comment,label,category
"nghe muon tat am thanh",negative,disappointment
"noi nhieu ma chang co gi",negative,criticism
"clip chang co su thu vi",negative,criticism
"noi linh tinh",negative,criticism
"ko co dau tu gi het",negative,criticism
"video chi la su lap lai",negative,criticism
"cam giac clip lam cho co",negative,criticism
"nhac nen am am chan",negative,criticism
"edit cuc ky lau",negative,complaint
"ko dang xem",negative,disappointment
"muon comment nhung chang biet ghi gi",negative,criticism
"noi loi nhieu",negative,criticism
"ko co y tuong",negative,criticism
"clip cu nhu nhau",negative,criticism
"xem roi muon bo theo doi",negative,disappointment
"ko giu duoc khan gia",negative,disappointment
"noi chuyen chang ro",negative,criticism
"noi dai dong, dai dong",negative,criticism
"nhac nen on ao",negative,criticism
"ko thich kieu lam video nay",negative,criticism
"noi ma chang hieu",negative,criticism
"clip chang an khop gi voi nhau",negative,criticism
"noi chuyen ko co dau",negative,criticism
"noi lo xo",negative,criticism
"ko cam xuc",negative,disappointment
"noi chuyen chang ket thuc",negative,criticism
"clip bi cam xuc roi",negative,criticism
"ko xac dinh",negative,criticism
"noi roi chang nho gi",negative,disappointment
"khong co chat luong",negative,criticism
"noi nhu doc rap",negative,criticism
"video lam chieu cho co",negative,criticism
"clip nhu quay voi",negative,criticism
"noi lech chu de",negative,criticism
"ko co y nghia",negative,criticism
"noi nhieu ma chang co noi dung",negative,criticism
"noi loan xa",negative,criticism
"clip lam theo mot kieu cu",negative,criticism
"noi nhu ke chuyen",negative,criticism
"clip bi rung nhieu",negative,complaint
"co phan edit lam roi mat",negative,criticism
"video doi thuong",negative,disappointment
"noi nhieu ko cap nhat",negative,criticism
"clip bi dung giua chang hieu gi",negative,criticism
"video chang co lo trinh gi",negative,criticism
"noi dai chang de lam gi",negative,criticism
"video kho xem",negative,criticism
"noi doi nhieu",negative,criticism
"noi ma khong co lien ket",negative,criticism
"noi lan man",negative,criticism
"khong co su thong nhat",negative,criticism
"video nhu may chup",negative,criticism
"do an man kinh khung",negative,complaint
"ship lau muon xiu do",negative,complaint
"quan nay phuc vu cham qua",negative,complaint
"mon nay an ngai lam",negative,disappointment
"chan vit hoi ghet",negative,criticism
"banh trang cu nhu cao su",negative,criticism
"tra sua loang nhu nuoc loc",negative,criticism
"an xong hoi bung",negative,disappointment
"quan rong ma phuc vu nhu rua",negative,complaint
"cha gio cu qua, chong mui",negative,criticism
"nuoc cham nha lam",negative,criticism
"order 2 mon giao co 1",negative,complaint
"do an khong tuoi",negative,criticism
"qua ngot, kho nuot",negative,criticism
"tra sua nhat nheo",negative,disappointment
"thach dai nhai hoai",negative,criticism
"chao long hoi hoi",negative,criticism
"shipper ko lien lac",negative,complaint
"cafe nhat va chua",negative,criticism
"co ruoi trong mon an",negative,complaint
"banh trang uot het",negative,complaint
"bot nhieu, nhan it",negative,criticism
"an xong bi dau bung",negative,complaint
"ga ran cu nhu chien lai",negative,criticism
"nuoc mam loang loet",negative,criticism
"khong dat ma van giao",negative,complaint
"gia cao so voi chat luong",negative,criticism
"quan on ao, nhieu ruoi",negative,complaint
"banh beo toan bot, khong co tom",negative,criticism
"bo kho dai nhai muon nut",negative,criticism
"an xong khat nuoc vi man",negative,disappointment
"nem nuong nhieu mo qua",negative,criticism
"tra dao cu nhu the ky truoc",negative,criticism
"order ve mo ra thay bi doi mon",negative,complaint
"cha lua thiu, hoi moc",negative,complaint
"nuoc ep toan da",negative,criticism
"tra sua bi dong mang",negative,complaint
"banh can cu, hoi hoi",negative,criticism
"com tam bi chay mem",negative,criticism
"chao ca nhieu xuong qua",negative,complaint
"quan dong ma nhan vien nhu ngu",negative,complaint
"an xong ma chang thay ngon",negative,disappointment
"nuoc cham qua chua",negative,criticism
"banh xeo toan dau",negative,criticism
"ship 40p ma mon an nguoi nguoi",negative,complaint
"tra sua khong co sua",negative,criticism
"bun dau mam tom loang",negative,criticism
"do an khong nhin duoc",negative,criticism
"phuc vu qua la cham",negative,complaint
"quan doi mon lien tuc",negative,complaint
"banh trang tron qua nhieu dau",negative,criticism
"thach trong ly toan da",negative,criticism
"nuoc da tan het, nhat nheo",negative,criticism
"cha gio khong con nong",negative,disappointment
"nuoc sot chua ngon",negative,criticism
"quan khong co may lanh",negative,criticism
"phuc vu mat lanh nhu tien",negative,complaint
"banh flan nhu bot",negative,criticism
"kem bi chay het khi nhan",negative,complaint
"bun bo khong co thit",negative,complaint
"do an ve mo ra thay bi do",negative,complaint
"tra sua ngot gac co",negative,criticism
"an xong ngat vi bot ngot",negative,disappointment
"ship sai dia chi",negative,complaint
"quan an hoi hoi",negative,criticism
"banh uot bi biet",negative,criticism
"cha ca khong con nong",negative,criticism
"com chien bi soi dau",negative,complaint
"sup bi nguoi khi den noi",negative,complaint
"tra sua toan bot",negative,criticism
"do an man muon khoc",negative,disappointment
"gia tren troi ma mon nho xiu",negative,criticism
"do an chay nuoc",negative,criticism
"nem chua chua lau qua",negative,criticism
"banh mi bi khong gion",negative,criticism
"nuoc mia bi chang ngot",negative,criticism
"com rang nhu bot chien",negative,criticism
"nuoc cham qua nhieu toi",negative,criticism
"tra sua nhin khong dep mat",negative,criticism
"che thieu do",negative,complaint
"banh trang bi kho",negative,criticism
"com van con song",negative,complaint
"do an bi do ra het tui",negative,complaint
"nuoc uong chua le",negative,criticism
"cha gio bi dong dau",negative,disappointment
"do an qua loang",negative,criticism
"phuc vu le me",negative,complaint
"do an nhu chua nau chin",negative,criticism
"ship cham 1 tieng",negative,complaint
"mon uot nhem",negative,criticism
"banh bao khong co nhan",negative,criticism
"sup dai, nhai met",negative,criticism
"tra sua bi chua",negative,complaint
"quan dong nghet, khong sach",negative,criticism
"menu nhieu nhung nhieu mon het",negative,complaint
"do uong bi do het ra tui",negative,complaint
"thach dai va bi nhat",negative,criticism
"khong hop khau vi",negative,disappointment
"com van con song, khong an duoc",negative,complaint
"day la mon gi vay?",neutral,question
"ban an gi trong clip vay?",neutral,question
"nhin nhu mon han quoc phai khong?",neutral,question
"mon nay an kem voi gi thi ngon?",neutral,question
"clip nay quay o dau vay?",neutral,question
"nghe am thanh an gion ghe",neutral,statement
"ban tu nau hay dat tu quan vay?",neutral,question
"cai nay la tom chien xu ha?",neutral,question
"clip co tieng an nghe da tai ghe",neutral,statement
"ban quay bang may gi ma net the?",neutral,question
"clip dai bao lau vay?",neutral,question
"mon an trong clip nhieu calo khong?",neutral,question
"nhin do an ma them ghe",neutral,statement
"cai nay la banh trang cuon phai khong?",neutral,question
"ban co the chia se cong thuc duoc khong?",neutral,request
"video nay co sub khong ban?",neutral,question
"clip co thoi luong bao nhieu?",neutral,question
"ban an nhanh that",neutral,statement
"nghe am thanh muot ghe",neutral,statement
"video nay dang buoi toi ha?",neutral,question
"ban co lam them phan 2 khong?",neutral,question
"day la thuong hieu nao vay?",neutral,question
"do an trong clip duoc nau san hay tu lam?",neutral,question
"clip nay quay tu bao gio vay?",neutral,question
"ban dung micro gi ma ro vay?",neutral,question
"do an trong clip co cay khong ban?",neutral,question
"clip nay co phai la challenge an nhanh khong?",neutral,question
"nhin ban an ma cung muon an theo",neutral,statement
"video nay co dung am thanh thuc te khong?",neutral,question
"co ai biet do an nay ten gi khong?",neutral,question
"ban hay lam mukbang the nay ha?",neutral,question
"clip nay up khi nao vay?",neutral,question
"ngon nhin la biet",neutral,statement
"clip nay co dung filter gi khong?",neutral,question
"ban co the chia se link mua khong?",neutral,request
"co ai da thu mon nay chua?",neutral,question
"video quay ngoai troi ha?",neutral,question
"ban dung cam am thanh nao vay?",neutral,question
"mon an nay co kho lam khong?",neutral,question
"ban co lam video nau an khong?",neutral,question
"video nay thuoc chu de gi vay?",neutral,question
"co ai biet ten do uong trong clip nay khong?",neutral,question
"clip nay co dung micro binaural khong?",neutral,question
"co am thanh nghe da ghe",neutral,statement
"clip nay co edit gi khong vay?",neutral,question
"nghe am thanh gion thi thich ghe",neutral,statement
"clip nay thuoc kenh gi vay?",neutral,question
"ban co quay thuc don trong tuan khong?",neutral,question
"mon nay co ban o sieu thi khong?",neutral,question
"nhin la biet mon nay cay roi",neutral,statement
"day la lan thu may ban lam mukbang vay?",neutral,question
"ban thuong an vao gio nao?",neutral,question
"ban an nhieu thuc pham huu co ha?",neutral,question
"ban lam video moi vao thu may?",neutral,question
"video nay co lien quan toi food tour khong?",neutral,question
"day la an mot minh hay cung ai do?",neutral,question
"co ai cung them nhu minh khong?",neutral,question
"day la video am thanh thuc hay ghep?",neutral,question
"do an nay ban tu nau ha?",neutral,question
"co ai biet o dau ban do an nay khong?",neutral,question
"nhin do an dep mat qua",neutral,statement
"day la clip moi nhat cua kenh ha?",neutral,question
"co cong thuc do an nay khong?",neutral,question
"ban quay bang dien thoai hay may quay?",neutral,question
"co ai thu lam mon nay chua?",neutral,question
"ban an nhanh that do",neutral,statement
"clip nay co phai an cay challenge khong?",neutral,question
"nghe roi ma them theo",neutral,statement
"day la do an chay hay man vay?",neutral,question
"co ai biet cong thuc nuoc cham nay khong?",neutral,question
"co video huong dan lam khong?",neutral,request
"clip nay co dung am thanh binaural khong?",neutral,question
"ban quay tu may quay nao vay?",neutral,question
"co ai thay ban nay an nhieu ma khong beo khong?",neutral,question
"do an nay bao nhieu tien mot phan?",neutral,question
"ban hay an kieu nay ha?",neutral,question
"do an nay ban tu lam hay mua ngoai?",neutral,question
"ban quay video vao buoi toi ha?",neutral,question
"ban thuong review do an o dau?",neutral,question
"ban co len ke hoach truoc khi quay khong?",neutral,question
"video nay co dang o 4k khong?",neutral,question
"clip nay dung may quay nao ma ro the?",neutral,question
"ban an nhieu thuc an nuoc ngoai ha?",neutral,question
"day la video quay o nha ha?",neutral,question
"ban co the cho minh dia chi mua do an khong?",neutral,request
"video nay khong co am thanh, chi hinh thoi ha?",neutral,question
"co ai thay ban nay an rat sang khong?",neutral,statement
"clip nay co cat ghep khong vay?",neutral,question
"do an trong clip la gi vay ca nha?",neutral,question
"ban co the lam clip chia se cach che bien khong?",neutral,request
"co ai xem clip nay luc dang do an khong?",neutral,question
